"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"1","Language barrier could MAYBE have been an issue, but then what did they mean? #Creatorgate #Handofgod https://t.co/ZHNORCeaQq",FALSE,0,NA,2016-03-05 07:28:43,FALSE,NA,"706018590080667648",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","cleverdarkelve",0,FALSE,FALSE,NA,NA
"2","https://t.co/ZHNORCeaQq #Creatorgate #handofgod",FALSE,0,NA,2016-03-05 07:26:17,FALSE,NA,"706017974801465344",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","cleverdarkelve",0,FALSE,FALSE,NA,NA
"3","#creatorgate #handofgod @micheIonfray ne jamais baisser les bras, expliquer toujours!",FALSE,0,NA,2016-03-05 07:12:20,FALSE,NA,"706014466786369536",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","gpbouvier",0,FALSE,FALSE,NA,NA
"4","RT @SFriedScientist: If you're finding my profile thanks to the #HandofGod tweet, you should probably read @Dr24hours before commenting: ht…",FALSE,0,NA,2016-03-05 06:37:29,FALSE,NA,"706005696710623232",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","spitshine",2,TRUE,FALSE,NA,NA
"5","RT @SFriedScientist: If you're finding my profile thanks to the #HandofGod tweet, you should probably read @Dr24hours before commenting: ht…",FALSE,0,NA,2016-03-05 06:11:12,FALSE,NA,"705999081005588480",NA,"<a href=""http://www.labnol.org/internet/write-twitter-bot/27902/#free"" rel=""nofollow"">PeerReviewBot</a>","Peer__Reviewer",2,TRUE,FALSE,NA,NA
"6","#Retracted #PLOSONE: Biomechanical Characteristics of Hand Coordination https://t.co/RQ3nxf1AE8 #Creator #designedbyCreator #HandOfGod",FALSE,1,NA,2016-03-05 06:01:37,FALSE,NA,"705996668731133952",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ahmadpeik",0,FALSE,FALSE,NA,NA
"7","If you're finding my profile thanks to the #HandofGod tweet, you should probably read @Dr24hours before commenting: https://t.co/xTbahZprQt",FALSE,4,NA,2016-03-05 05:56:55,FALSE,NA,"705995488949047296",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","SFriedScientist",2,FALSE,FALSE,NA,NA
"8","RT @StephenBHeard: Whether it's PLOSOne #HandOfGod or anything else, we need to remember this: https://t.co/f9EASUsOBO",FALSE,0,NA,2016-03-05 05:24:25,FALSE,NA,"705987308395233282",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","WillSee__",7,TRUE,FALSE,NA,NA
"9","RT @SFriedScientist: People are freaking out about the #HandOfGod as if there weren't millions of publications with equally tenuous introdu…",FALSE,0,NA,2016-03-05 05:21:37,FALSE,NA,"705986602326036480",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","WillSee__",16,TRUE,FALSE,NA,NA
"10","RT @Lycaonpictus93: Amazing comment on the #HandofGod article in @PLOSONE https://t.co/IVXOsW7nta",FALSE,0,NA,2016-03-05 05:20:42,FALSE,NA,"705986372633374720",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","WillSee__",16,TRUE,FALSE,NA,NA
"11","RT @SFriedScientist: It took @PLOSONE one day to review and retract #HandofGod paper. It took the Lancet 12 years to retract Wakefield's an…",FALSE,0,NA,2016-03-05 05:19:43,FALSE,NA,"705986123202371584",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","WillSee__",67,TRUE,FALSE,NA,NA
"12","RT @CT_Bergstrom: #HandOfGod shouldn't have been published as is. But why hasty retraction? If a language issue, why not a correction? http…",FALSE,0,NA,2016-03-05 05:12:25,FALSE,NA,"705984290073366528",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","WillSee__",3,TRUE,FALSE,NA,NA
"13","RT @iddux: It took @plosone 2 days to retract #handofgod, and people are still upset over ""quality"". 
 #arseniclife to be retracted in...?",FALSE,0,NA,2016-03-05 05:12:11,FALSE,NA,"705984229658615808",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","WillSee__",27,TRUE,FALSE,NA,NA
"14","RT @NatureNews: Paper that says human hand was 'designed by Creator' sparks peer review concerns https://t.co/1B1f8IAHU1 #HandOfGod https:/…",FALSE,0,NA,2016-03-05 04:49:22,FALSE,NA,"705978487492972544",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","AGarciaCattaneo",111,TRUE,FALSE,NA,NA
"15","It is the Editors, proof readers, reviewers who owe an explanation.  #creatorgate #handofgod",FALSE,1,NA,2016-03-05 04:25:58,FALSE,NA,"705972599822614528",NA,"<a href=""https://play.google.com/store/apps/details?id=com.dwdesign.tweetings"" rel=""nofollow"">Tweetings for  Android</a>","nashv",0,FALSE,FALSE,NA,NA
"16","Bullying sees no gender #handofgod #pimphand #stinger #bellaz #ahweak <ed><U+00AE><U+00B8><ed><U+00BC><U+00B0> https://t.co/m3f56Hs6wj",FALSE,0,NA,2016-03-05 04:04:45,FALSE,NA,"705967257390866433",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","theredragon001",0,FALSE,FALSE,NA,NA
"17","Friday night. Drink heavily or write this shitty manuscript? Why not both? Certainly will be better than #handofgod in @PLOSONE",FALSE,0,NA,2016-03-05 03:52:11,FALSE,NA,"705964095804035072",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CopeMarsh",0,FALSE,FALSE,NA,NA
"18","RT @SFriedScientist: People are freaking out about the #HandOfGod as if there weren't millions of publications with equally tenuous introdu…",FALSE,0,NA,2016-03-05 03:31:30,FALSE,NA,"705958889699692544",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","FreudsHedgeHog",16,TRUE,FALSE,NA,NA
"19","Thinking about trying out #Bosch on #AmazonPrime since season two is near. Loved #MadDogs and #handofgod so yays or nays?",FALSE,0,NA,2016-03-05 03:19:57,FALSE,NA,"705955984225665025",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","lazykcwriter",0,FALSE,FALSE,NA,NA
"20","RT @WyoWeeds: Which is worse:
Publishing ""Creator"" 3 times in otherwise ok article? #HandOfGod
Publishing work that is fundamentally flawed…",FALSE,0,NA,2016-03-05 03:11:16,FALSE,NA,"705953801568591872",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","archchirps",2,TRUE,FALSE,NA,NA
"21","RT @iddux: It took @plosone 2 days to retract #handofgod, and people are still upset over ""quality"". 
 #arseniclife to be retracted in...?",FALSE,0,NA,2016-03-05 03:08:39,FALSE,NA,"705953139246039040",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","archchirps",27,TRUE,FALSE,NA,NA
"22","Consider also how Chinese counts large numbers, or used to. <U+4E07>. ie. In ten thousands. Think 1 Samuel 29:5, Jude 1:14. Coincidence? #HandOfGod",FALSE,0,NA,2016-03-05 03:06:29,FALSE,NA,"705952594225565697",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","thykingdom2020",0,FALSE,FALSE,NA,NA
"23","<U+9020><U+7269><U+8005> zào wù zhe or simply <U+9020><U+7269> zào wù can mean ""nature"" or ""the divine force that created the universe"", according to my dictionary. #HandOfGod",FALSE,1,NA,2016-03-05 03:05:50,FALSE,NA,"705952433638232065",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","thykingdom2020",0,FALSE,FALSE,NA,NA
"24","@JeriLRyan so whose arm do we have to twist to get u on Season 2 of #HandofGod with @DanaDelany? Because @BuddyOPudding is an arm-twist pro!",FALSE,0,"JeriLRyan",2016-03-05 03:04:40,FALSE,NA,"705952138212429824","144003355","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","countrydust73",0,FALSE,FALSE,NA,NA
"25","RT @schneiderleonid: Why #HandOfGod paper was really retracted by @PLOSONE : bad science and editorial malfunction https://t.co/hJXkrTkPt1 …",FALSE,0,NA,2016-03-05 02:21:28,FALSE,NA,"705941265448312834",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","ThamaraiSch",14,TRUE,FALSE,NA,NA
"26","I'm currently watching  S01E10 of Hand of God! #handofgod  https://t.co/9tTEqQtbEF https://t.co/yROnkKnyUR",FALSE,0,NA,2016-03-05 02:10:24,FALSE,NA,"705938482343124992",NA,"<a href=""http://www.tvshowtime.com"" rel=""nofollow"">TVShow Time</a>","Maggi137",0,FALSE,FALSE,NA,NA
"27","What is interesting about this incident is that it highlights a curiosity re the Chinese language. #HandOfGod https://t.co/QHv6A0c3tz",FALSE,1,NA,2016-03-05 02:08:07,FALSE,NA,"705937908662841345",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","thykingdom2020",0,FALSE,FALSE,NA,NA
"28","A Maradona le gusta esto:

Polémica investigación afirma que Dios creó la mano humana
#HandOfGod
@fayerwayer https://t.co/hQOQsN01DQ",FALSE,0,NA,2016-03-05 02:03:46,FALSE,NA,"705936814658473984",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Patrondehuasca",0,FALSE,FALSE,NA,NA
"29","Scientists in China write a biomechanics paper in English using the term ""Creator"", #HandOfGod. Chinese expression! https://t.co/pBNjFBpeqd",FALSE,1,NA,2016-03-05 02:00:49,FALSE,NA,"705936071926747136",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","thykingdom2020",0,FALSE,FALSE,NA,NA
"30","RT @schneiderleonid: Why #HandOfGod paper was really retracted by @PLOSONE : bad science and editorial malfunction https://t.co/hJXkrTkPt1 …",FALSE,0,NA,2016-03-05 01:03:48,FALSE,NA,"705921721690406912",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","cxjjensen",14,TRUE,FALSE,NA,NA
"31","ALANA PLAYING JUST DANCE WHAT A CUTIE also omg hunter parrish??? sjdlfkajs #HandOfGod",FALSE,1,NA,2016-03-05 00:51:22,FALSE,NA,"705918593855156224",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","zacefrns",0,FALSE,FALSE,NA,NA
"32","RT @NatureNews: Update: PLoS ONE has now retracted #HandOfGod paper, reports @DPCressey https://t.co/LbF4cZqpVT https://t.co/fGBlYoPyAv",FALSE,0,NA,2016-03-05 00:30:11,FALSE,NA,"705913263192543232",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","geoSheree",91,TRUE,FALSE,NA,NA
"33","RT @schneiderleonid: Why #HandOfGod paper was really retracted by @PLOSONE : bad science and editorial malfunction https://t.co/hJXkrTkPt1 …",FALSE,0,NA,2016-03-05 00:21:07,FALSE,NA,"705910978211241984",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Ambiorix74",14,TRUE,FALSE,NA,NA
"34","Antique cuff done by bajaur tribe #handofgod #handmade #metal #casting https://t.co/RIxsZjsbL9",FALSE,1,NA,2016-03-05 00:18:50,FALSE,NA,"705910406636670976",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","__Chamuel__",0,FALSE,FALSE,NA,NA
"35","RT @schneiderleonid: Why #HandOfGod paper was really retracted by @PLOSONE : bad science and editorial malfunction https://t.co/hJXkrTkPt1 …",FALSE,0,NA,2016-03-04 23:59:23,FALSE,NA,"705905509665267712",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","larobby",14,TRUE,FALSE,NA,NA
"36","@hylopsar u talking #HandOfGod ??",FALSE,0,"hylopsar",2016-03-04 23:21:17,FALSE,"705895158324269056","705895923470225408","21206513","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","gnarsports",0,FALSE,FALSE,NA,NA
"37","Well, at least PLOS got it right in the end. Put ""the Creator"" in a science paper, get RETRACTED. #HandOfGod https://t.co/JebJAGc5t3",FALSE,1,NA,2016-03-04 23:15:32,FALSE,NA,"705894476544344064",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","saf6",0,FALSE,FALSE,NA,NA
"38","RT @CT_Bergstrom: .@PLOSOne retracts the #HandOfGod. https://t.co/0QdJQLWDwH https://t.co/j1mjOM4cCK",FALSE,0,NA,2016-03-04 23:10:57,FALSE,NA,"705893320271200256",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Dameunabeca",10,TRUE,FALSE,NA,NA
"39","RT @NatureNews: Update: PLoS ONE has now retracted #HandOfGod paper, reports @DPCressey https://t.co/LbF4cZqpVT https://t.co/fGBlYoPyAv",FALSE,0,NA,2016-03-04 22:54:29,FALSE,NA,"705889177041281024",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","ErickJR_Silva",91,TRUE,FALSE,NA,NA
"40","RT @schneiderleonid: Why #HandOfGod paper was really retracted by @PLOSONE : bad science and editorial malfunction https://t.co/hJXkrTkPt1 …",FALSE,0,NA,2016-03-04 22:47:52,FALSE,NA,"705887512917622784",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","steveellwood",14,TRUE,FALSE,NA,NA
"41","RT @_HandOfGod: I can't imagine what the marriage of them was like. Before everything happend...
#HandOfGod @talalona @JohnnyFerro https://…",FALSE,0,NA,2016-03-04 22:42:35,FALSE,NA,"705886183444910080",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","AlexDMeisner",1,TRUE,FALSE,NA,NA
"42","RT @OmnesResNetwork: Can we direct some of this #Creatorgate #HandOfGod anger towards papers that made scientific as opposed to language er…",FALSE,0,NA,2016-03-04 22:41:25,FALSE,NA,"705885888295768064",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","blue_and_black1",1,TRUE,FALSE,NA,NA
"43","Interesting call by PLoS ONE #HandofGod https://t.co/Hni5yPweZs",FALSE,0,NA,2016-03-04 22:39:33,FALSE,NA,"705885421864026112",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DonDavies15",0,FALSE,FALSE,NA,NA
"44","RT @schneiderleonid: Why #HandOfGod paper was really retracted by @PLOSONE : bad science and editorial malfunction https://t.co/hJXkrTkPt1 …",FALSE,0,NA,2016-03-04 22:35:18,FALSE,NA,"705884352488452098",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","GaetanBurgio",14,TRUE,FALSE,NA,NA
"45","RT @NatureNews: Update: PLoS ONE has now retracted #HandOfGod paper, reports @DPCressey https://t.co/LbF4cZqpVT https://t.co/fGBlYoPyAv",FALSE,0,NA,2016-03-04 22:09:39,FALSE,NA,"705877894233456641",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","EnrikeLopez",91,TRUE,FALSE,NA,NA
"46","RT @schneiderleonid: Why #HandOfGod paper was really retracted by @PLOSONE : bad science and editorial malfunction https://t.co/hJXkrTkPt1 …",FALSE,0,NA,2016-03-04 22:05:57,FALSE,NA,"705876965878800385",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ASDarwinist",14,TRUE,FALSE,NA,NA
"47","RT @schneiderleonid: Why #HandOfGod paper was really retracted by @PLOSONE : bad science and editorial malfunction https://t.co/hJXkrTkPt1 …",FALSE,0,NA,2016-03-04 22:03:31,FALSE,NA,"705876351346151426",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AdamTheQuirky",14,TRUE,FALSE,NA,NA
"48","RT @schneiderleonid: Why #HandOfGod paper was really retracted by @PLOSONE : bad science and editorial malfunction https://t.co/hJXkrTkPt1 …",FALSE,0,NA,2016-03-04 22:02:33,FALSE,NA,"705876109154525184",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Fayway",14,TRUE,FALSE,NA,NA
"49","RT @CT_Bergstrom: #HandOfGod shouldn't have been published as is. But why hasty retraction? If a language issue, why not a correction? http…",FALSE,0,NA,2016-03-04 21:59:14,FALSE,NA,"705875273724506112",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","minouye271",3,TRUE,FALSE,NA,NA
"50","RT @KamounLab: The whole episode demonstrates that post-publication peer review is alive and kicking.... #Creatorgate #handofgod  https://t…",FALSE,0,NA,2016-03-04 21:58:30,FALSE,NA,"705875089783296000",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","KeikoUTorii",8,TRUE,FALSE,NA,NA
"51","RT @schneiderleonid: Why #HandOfGod paper was really retracted by @PLOSONE : bad science and editorial malfunction https://t.co/hJXkrTkPt1 …",FALSE,0,NA,2016-03-04 21:56:26,FALSE,NA,"705874571388461056",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Jopdevrieze",14,TRUE,FALSE,NA,NA
"52","RT @schneiderleonid: Why #HandOfGod paper was really retracted by @PLOSONE : bad science and editorial malfunction https://t.co/hJXkrTkPt1 …",FALSE,0,NA,2016-03-04 21:54:31,FALSE,NA,"705874088045064192",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MicrobiomDigest",14,TRUE,FALSE,NA,NA
"53","RT @schneiderleonid: @NatureNews @DPCressey Why #HandOfGod paper was really retracted by @PLOSONE : poor science, editorial malfunction htt…",FALSE,0,NA,2016-03-04 21:49:52,FALSE,NA,"705872915011469313",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","CoyneoftheRealm",1,TRUE,FALSE,NA,NA
"54","@NatureNews @DPCressey Why #HandOfGod paper was really retracted by @PLOSONE : poor science, editorial malfunction https://t.co/hJXkrTkPt1",FALSE,1,"NatureNews",2016-03-04 21:44:45,FALSE,"705700626961965056","705871630652870656","15862891","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","schneiderleonid",1,FALSE,FALSE,NA,NA
"55","@danfalk Why #HandOfGod paper was really retracted by @PLOSONE : poor science, editorial malfunction, editor sacked https://t.co/hJXkrTkPt1",FALSE,0,"danfalk",2016-03-04 21:44:01,FALSE,"705603693132042240","705871444786417664","16469647","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","schneiderleonid",0,FALSE,FALSE,NA,NA
"56","RT @CT_Bergstrom: Q: Why is @PLOSOne like English goalkeeper Peter Shilton?

A: Neither blocked the #HandOfGod https://t.co/UuubfuDi1N",FALSE,0,NA,2016-03-04 21:37:06,FALSE,NA,"705869703080775685",NA,"<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","TRHvidsten",49,TRUE,FALSE,NA,NA
"57","RT @HuffPostUKTech: People are livid because scientists referred to 'the Creator' in their research #handofgod https://t.co/c11OWEgZjO http…",FALSE,0,NA,2016-03-04 21:35:51,FALSE,NA,"705869388432457728",NA,"<a href=""https://roundteam.co"" rel=""nofollow"">RoundTeam</a>","SuperTechStuff",1,TRUE,FALSE,NA,NA
"58","RT @NatureNews: Paper that says human hand was 'designed by Creator' sparks peer review concerns https://t.co/SdhGdkPBMs #HandOfGod https:/…",FALSE,0,NA,2016-03-04 21:32:23,FALSE,NA,"705868516675616768",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mickej72",76,TRUE,FALSE,NA,NA
"59","People are livid because scientists referred to 'the Creator' in their research #handofgod https://t.co/c11OWEgZjO https://t.co/Em4eBDqyd7",FALSE,0,NA,2016-03-04 21:30:20,FALSE,NA,"705868002944643072",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HuffPostUKTech",1,FALSE,FALSE,NA,NA
"60","RT @schneiderleonid: Why #HandOfGod paper was really retracted by @PLOSONE : bad science and editorial malfunction https://t.co/hJXkrTkPt1 …",FALSE,0,NA,2016-03-04 21:26:23,FALSE,NA,"705867006281646080",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Firestormmer",14,TRUE,FALSE,NA,NA
"61","RT @Sciences_Avenir: La revue PLOS ONE publie un article mentionnant un Créateur #HandOfGod #Creatorgate https://t.co/P6JHkcKWnI https://t.…",FALSE,0,NA,2016-03-04 21:25:58,FALSE,NA,"705866900279074817",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","languillem",3,TRUE,FALSE,NA,NA
"62","Can we direct some of this #Creatorgate #HandOfGod anger towards papers that made scientific as opposed to language errors?",FALSE,4,NA,2016-03-04 21:25:21,FALSE,NA,"705866746775920640",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","OmnesResNetwork",1,FALSE,FALSE,NA,NA
"63","RT @schneiderleonid: Why #HandOfGod paper was really retracted by @PLOSONE : bad science and editorial malfunction https://t.co/hJXkrTkPt1 …",FALSE,0,NA,2016-03-04 21:24:53,FALSE,NA,"705866630786588672",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jillykid",14,TRUE,FALSE,NA,NA
"64","More on the #HandOfGod retraction. So was it due to language? Failed process? Scientific content? I'm still unsure.  https://t.co/iRlVeTcEyL",FALSE,0,NA,2016-03-04 21:23:48,FALSE,NA,"705866355073949696",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","CT_Bergstrom",0,FALSE,FALSE,NA,NA
"65","RT @schneiderleonid: Why #HandOfGod paper was really retracted by @PLOSONE : bad science and editorial malfunction https://t.co/hJXkrTkPt1 …",FALSE,0,NA,2016-03-04 21:23:41,FALSE,NA,"705866328754823168",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RickyPo",14,TRUE,FALSE,NA,NA
"66","breakign News #HandOfGod cc @Neuro_Skeptic @DaveFernig @RickyPo @kerrygrens @GaetanBurgio @jillykid @CT_Bergstrom @Richvn @KamounLab",FALSE,1,"schneiderleonid",2016-03-04 21:22:03,FALSE,"705865163598139393","705865918388314116","2496089581","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","schneiderleonid",0,FALSE,FALSE,NA,NA
"67","Yes. And if so, I claim #HandOfGod can be *both* a huge embarrassment to PLOSOne *and* undeserving of retraction.  https://t.co/kGKMcAsKHt",FALSE,2,NA,2016-03-04 21:20:26,FALSE,NA,"705865510357893120",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","CT_Bergstrom",0,FALSE,FALSE,NA,NA
"68","Why #HandOfGod paper was really retracted by @PLOSONE : bad science and editorial malfunction https://t.co/hJXkrTkPt1 #Creatorgate",FALSE,16,NA,2016-03-04 21:19:03,FALSE,NA,"705865163598139393",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","schneiderleonid",14,FALSE,FALSE,NA,NA
"69","RT @CT_Bergstrom: #HandOfGod shouldn't have been published as is. But why hasty retraction? If a language issue, why not a correction? http…",FALSE,0,NA,2016-03-04 21:12:28,FALSE,NA,"705863504490860544",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","cshperspectives",3,TRUE,FALSE,NA,NA
"70","Jon Tennant perfectly expresses my concern about the handling of the @PLOSOne #HandOfGod paper.  https://t.co/h7EjulCkIo",FALSE,1,NA,2016-03-04 21:12:12,FALSE,NA,"705863438782738432",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","CT_Bergstrom",0,FALSE,FALSE,NA,NA
"71","RT @genusordinisdei: Track 1: And Then... #genusordinisdei #themiddle #metal #instametal #deathmetal #handofgod #illustration https://t.co/…",FALSE,0,NA,2016-03-04 21:06:55,FALSE,NA,"705862107519127552",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LsSqUeeNz",1,TRUE,FALSE,NA,NA
"72","RT @genusordinisdei: Track 2: The Fall #genusordinisdei #illustration #handofgod #deathmetal #instametal #metal #themiddle #thefall... http…",FALSE,0,NA,2016-03-04 21:06:52,FALSE,NA,"705862095506694144",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LsSqUeeNz",1,TRUE,FALSE,NA,NA
"73","RT @genusordinisdei: Track 3: Word of God #genusordinisdei #handofgod #illustration #design #thefallen #paint https://t.co/AWz8NALPg0",FALSE,0,NA,2016-03-04 21:06:48,FALSE,NA,"705862080335892481",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LsSqUeeNz",1,TRUE,FALSE,NA,NA
"74","RT @DoctorZen: Indeed. When considering #HandOfGod, remember Elsevier has an entire journal on homeopathy: https://t.co/CBQB1XYi6z https://…",FALSE,0,NA,2016-03-04 21:00:29,FALSE,NA,"705860491038490624",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","guetto",19,TRUE,FALSE,NA,NA
"75","RT @NAChristakis: .@icouzin possibly the data in the #handofgod paper were immaculately conceived?",FALSE,0,NA,2016-03-04 21:00:22,FALSE,NA,"705860458394161152",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","guetto",3,TRUE,FALSE,NA,NA
"76","Racism? Here's an Interesting Take on the PLOS ONE Censorship Story https://t.co/5dU00Yj4hY @Dr24hours @DiscoveryCSC #handofgod #creatorgate",FALSE,0,NA,2016-03-04 21:00:17,FALSE,NA,"705860440224505856",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","d_klinghoffer",0,FALSE,FALSE,NA,NA
"77","RT @Lycaonpictus93: Amazing comment on the #HandofGod article in @PLOSONE https://t.co/IVXOsW7nta",FALSE,0,NA,2016-03-04 20:55:49,FALSE,NA,"705859315056283648",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","guetto",16,TRUE,FALSE,NA,NA
"78","#HandOfGod shouldn't have been published as is. But why hasty retraction? If a language issue, why not a correction? https://t.co/AsiKcgJIGo",FALSE,11,NA,2016-03-04 20:54:34,FALSE,NA,"705859000378634241",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","CT_Bergstrom",3,FALSE,FALSE,NA,NA
"79","""Inappropriate language?"" Sorry, @PLOSOne, you can't spin #handofgod as someone dropping an f-bomb live on the air.  https://t.co/cuhpHxGvWp",FALSE,2,NA,2016-03-04 20:50:10,FALSE,NA,"705857894621687808",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","CT_Bergstrom",0,FALSE,FALSE,NA,NA
"80","RT @iddux: It took @plosone 2 days to retract #handofgod, and people are still upset over ""quality"". 
 #arseniclife to be retracted in...?",FALSE,0,NA,2016-03-04 20:38:22,FALSE,NA,"705854921875267587",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","leomrtns",27,TRUE,FALSE,NA,NA
